mapped_class,length,width,area,perimeter,solidity,convex_hull_area,equivalent_diameter,feret_diameter,aspect_ratio,circularity
Class C,0.11093502377179082,0.773524720893142,0.35407515515628984,0.639647185973805,0.8542054796861914,0.3578825673931527,0.5950421456975042,0.7656543211338274,0.6879238393322902,0.2496342189322818
Class C,0.7733755942947703,0.08771929824561403,0.24397086745827073,0.5785381954787446,0.787630658036184,0.2674378062282467,0.493934071975472,0.7701925746411172,0.0024047564947360447,0.21026333414675627
Class C,0.05388272583201269,0.025518341307814992,0.0030818715107546685,0.04760346045865637,0.8333333333333334,0.0031930316061193655,0.05551460628298348,0.057410616663949914,0.04021164021164021,0.3923079683709905
Class C,0.7654516640253567,0.10685805422647528,0.2467410094369031,0.5606982440328798,0.7231069493179412,0.29460915947418964,0.4967303186205802,0.7649376041154098,0.005050505050505052,0.22639800460400514
Class C,0.1093502377179081,0.770334928229665,0.3671748802675206,0.5568369435609927,0.9235018442951585,0.3432753653329745,0.6059495690794083,0.7658541021726033,0.6949735449735451,0.34159108646205616
Class C,0.641838351822504,0.10207336523125997,0.22769716892906736,0.44733786465181136,0.8743402796670112,0.2248457007236315,0.4771762451433091,0.6396204456539643,0.0070470717022441155,0.3282282519719847
Class C,0.23137876386687797,0.08293460925039872,0.03950463343440927,0.28910182345126734,0.5631754368245632,0.06056361289691157,0.19875772547100976,0.23092251383942175,0.027462836986646515,0.13634399785977838
Class C,0.12519809825673534,0.7671451355661881,0.3114532264006574,0.6391987153370343,0.8018714772996735,0.3353478385867471,0.5580799462448526,0.758997636341832,0.6043981481481483,0.21989264178799595
Class C,0.11568938193343899,0.770334928229665,0.462925439963726,0.6871577654482023,0.9549706234836749,0.41853181715306365,0.6803862432205152,0.7633408609749348,0.656906906906907,0.2828054536430752
Class C,0.7654516640253567,0.10845295055821372,0.27291920537308356,0.5590444322579671,0.7568470273881096,0.31133893235299515,0.5224166970657461,0.766185331489402,0.005260942760942761,0.251901697873844
Class C,0.11251980982567354,0.770334928229665,0.33263666506078726,0.6268528354231808,0.8078842315369261,0.35549085214795606,0.5767466211958137,0.766172344802087,0.6754115226337449,0.24419039550318064
Class C,0.12678288431061807,0.7767145135566188,0.4029812678890243,0.7386312428167895,0.8229047612158389,0.4228075433842465,0.6348080559421283,0.7729748255726975,0.6043667123914038,0.21306845728880416
Class C,0.7654516640253567,0.12759170653907498,0.21513588573695694,0.6311328493790063,0.6126006173213097,0.3032095472868407,0.4638274309880313,0.7618419972773632,0.0077861952861952854,0.15579766286514746
Class C,0.12519809825673534,0.7751196172248803,0.22324793833423073,0.7504901785632485,0.6254292122342854,0.3081887191783755,0.4724912045046244,0.7673726832929619,0.610763888888889,0.11433707566697299
Class C,0.7353407290015849,0.14832535885167467,0.21148723325870716,0.5909646313168339,0.6291308379699881,0.29023556254243615,0.45987741112029756,0.7410649425247365,0.01133014735165273,0.17468307416613701
Class C,0.7321711568938194,0.14832535885167467,0.25141695241873774,0.6029513125946832,0.7000651003136652,0.3100727301643616,0.5014149503342893,0.7379500939527759,0.011419086473082155,0.19948935104319257
Class C,0.746434231378764,0.13875598086124402,0.24274520361606255,0.584510494860611,0.702614580129191,0.2982915445831626,0.4926917937372842,0.7439026327255689,0.009730069052102951,0.2049536610901159
Class C,0.7559429477020603,0.11323763955342903,0.1508062459262618,0.7781216473487506,0.5965639976458059,0.2182577791914657,0.3883377987348924,0.7532717409358928,0.006082442274910895,0.07184788422897749
Class C,0.1664025356576862,0.7767145135566188,0.2605562955195964,0.6297663959103753,0.6686605698078216,0.3364366501305962,0.5104471525237422,0.7698533759553793,0.45964360587002107,0.18951005357252163
Class C,0.26148969889064977,0.08133971291866028,0.07978859069912432,0.22917352433581564,0.9278299555116164,0.07424716022045376,0.28246874287100215,0.26104296782685527,0.022646140116019637,0.4382294469424697
Class C,0.7654516640253567,0.08931419457735247,0.19189078130756368,0.5263586461391808,0.8205089366858528,0.20191948911494303,0.43805340006392335,0.7631550900514908,0.0027356902356902354,0.19979298634878467
Class C,0.7670364500792394,0.14354066985645933,0.25621333635616517,0.5873906894524893,0.7441305376653841,0.29727613606474146,0.5061752032213404,0.7644610464462447,0.009851088201603665,0.214208778504516
Class C,0.7654516640253567,0.10526315789473684,0.23586589962309065,0.5272171138820985,0.8585058923644241,0.23720799358946912,0.4856602718187794,0.7627230792957246,0.004840067340067341,0.24477993106357374
Class C,0.09667194928684629,0.5598086124401913,0.12832629580298693,0.42782666879595527,0.8402764891445538,0.13185630134388707,0.3582265984024455,0.5601071135124345,0.5689964157706094,0.20224118528884022
Class C,0.1949286846275753,0.7543859649122807,0.24300025505143535,0.6206388682686069,0.676508875739645,0.31012778243343264,0.4929505604535158,0.7532387171857263,0.38007765830346485,0.18197781176707575
Class C,0.7496038034865294,0.20414673046251994,0.26010287074560035,0.6138081009630664,0.7025201400715666,0.31966405882029103,0.5100028144487052,0.7534582979328033,0.01845991561181435,0.19914507175449558
Class C,0.13312202852614896,0.7783094098883572,0.2749241930455975,0.6266917236349613,0.7074620335089606,0.33551911231274584,0.524332140008218,0.7699858427480096,0.5766884531590415,0.20192713812734397
Class C,0.09508716323296355,0.4098883572567783,0.08378439651996486,0.33942947398737705,0.5782036865007578,0.12510933992329384,0.28945534460424954,0.40791048685526754,0.4215239829993929,0.20977498240721518
Class C,0.7733755942947703,0.11802232854864433,0.2141511038059342,0.6606844480731837,0.6075656770718176,0.3043228265058325,0.4627646311095244,0.7699018420600011,0.0063621904112701674,0.14152129659792437
Class C,0.7179080824088748,0.11802232854864433,0.2693059767053022,0.6930531180098298,0.7466216216216216,0.31142456921599454,0.518946988338214,0.7209160172872383,0.007566487192037855,0.1617344730980136
Class C,0.11885895404120445,0.7639553429027113,0.3840082750021254,0.5536309166501916,0.9377508650519031,0.35355790581168456,0.6196840122208459,0.7592581441388535,0.6340155945419105,0.36140117774465574
Class C,0.058637083993660855,0.4912280701754386,0.07130104571088502,0.3809887952767139,0.630457933972311,0.09764437457563876,0.26702255655821483,0.4872473524431966,0.8189571150097468,0.14169715876852731
Class C,0.03328050713153724,0.09728867623604466,0.009599852636948451,0.07841991525941427,0.8008274231678487,0.010349826585352426,0.0979788376995178,0.09622157404165317,0.27777777777777785,0.4502995145509826
Class C,0.7496038034865294,0.13556618819776717,0.2016890072831354,0.5665094318072833,0.7092177379172895,0.245533120056765,0.4490979929627113,0.7484149077007556,0.009220190654789812,0.18128321238627493
Class C,0.7527733755942948,0.16905901116427433,0.2534573639017202,0.6151237556000418,0.6999471737982039,0.3126418360543427,0.503445492483268,0.7516866190269809,0.013636009959539373,0.19322778005153549
Class C,0.7480190174326466,0.08931419457735247,0.24567829512284975,0.5504161733615991,0.7465607440418524,0.28412476067555253,0.4956594547901309,0.7467178799212771,0.0030146425495262714,0.23392361456180918
Class C,0.02694136291600634,0.007974481658692184,0.0006517981126193782,0.01987039425085172,0.7796610169491526,0.0007217964167089754,0.02553033710352016,0.026997160149469752,0.02469135802469136,0.4762004265338745
Class C,0.746434231378764,0.09569377990430622,0.26240541842604925,0.573615232961604,0.7617226061204343,0.2974290590343832,0.5122552278171979,0.7452706991888681,0.0039037978656622715,0.23004939544914757
Class C,0.7321711568938194,0.10526315789473684,0.20248958539972226,0.5599747396678333,0.7650570159002088,0.22851585199503308,0.4499884280731253,0.7293446596375981,0.005479561635069194,0.18627538418301817
Class C,0.1410459587955626,0.7575757575757576,0.2591251735766713,0.6154706292965271,0.7254209722525239,0.30840892825465954,0.5090433906620057,0.7514350726937575,0.5294238683127572,0.19732612607364325
Class C,0.5990491283676704,0.11164274322169059,0.17800464760393345,0.5365935272033072,0.6747321212772243,0.22777570482196707,0.4219059700975248,0.6022308994009946,0.009821166813251247,0.1783323498244502
Class C,0.740095087163233,0.1547049441786284,0.23938702638365403,0.5797435369181475,0.6953327571305099,0.2972455514708131,0.48927193500511973,0.7395209312932246,0.012068692624248183,0.20545581057881201
Class C,0.15847860538827258,0.7527910685805422,0.21619860005101027,0.6223224378591258,0.6285090519638333,0.2969947578006007,0.46497161209154514,0.7472373799161854,0.46773010634396783,0.1610317852076516
Class C,0.7179080824088748,0.15629984051036683,0.18835548502281294,0.5275465551845139,0.7357613328167377,0.22102874340137385,0.4339994067079044,0.7278236339927965,0.012950726056452932,0.19522990291962827
Class C,0.09508716323296355,0.7655502392344498,0.2387564825573157,0.6347278323799047,0.7275003777820953,0.2833540289085582,0.4886271406269977,0.7575837643688802,0.7938676381299333,0.1709502488256
Class C,0.028526148969889066,0.011164274322169059,0.0010272905035848896,0.022852185963771778,0.8238636363636364,0.0010765777062777938,0.032051372881436606,0.028433213960501896,0.033625730994152045,0.5674497696087348
Class C,0.09350237717908083,0.017543859649122806,0.005129367755830759,0.0746006970606348,0.7350253807106599,0.0060251650038842435,0.07161960454952791,0.09326787646285722,0.011111111111111113,0.2658690085865249
Class C,0.11093502377179082,0.7719298245614035,0.3748335080907983,0.5864778143161886,0.8722180091661446,0.37104005970112736,0.6122364805292138,0.7713028092338609,0.6864893062076162,0.31435826362185926
Class C,0.11093502377179082,0.7719298245614035,0.35358630657182527,0.5586133937742577,0.8661124898044184,0.35247521118662106,0.594631235785529,0.7660944200550913,0.6864893062076162,0.32686046809289687
Class C,0.7670364500792394,0.11004784688995214,0.29913282511973244,0.5609224795320217,0.8068103645952763,0.3201105938916449,0.5469303658782648,0.7649245962445099,0.005441008018327606,0.2742508814025102
Class C,0.09667194928684629,0.5789473684210525,0.15590727463371779,0.4727444125270256,0.8427542892156863,0.15972498333139631,0.39485095242853074,0.5761606071753179,0.588709677419355,0.20123486210788427
Class C,0.7543581616481776,0.1674641148325359,0.2773117578711707,0.6252534308006424,0.727357193295425,0.3291758675320068,0.5266039858101823,0.7537999241791329,0.01337448559670782,0.20461890991472165
Class C,0.1600633914421553,0.7480063795853269,0.37185790801144897,0.6678025742875275,0.7337042369682821,0.4375860191704235,0.6098015316571852,0.7429691006621671,0.46005809731299935,0.24053068808111092
Class C,0.12995245641838352,0.7575757575757576,0.3902216113582906,0.6234733715436327,0.9105020415585274,0.37003076810149194,0.6246772057297197,0.7563629580544394,0.5748549754573852,0.28957772275823424
Class C,0.746434231378764,0.1291866028708134,0.2103678408479043,0.6215358097229048,0.6049425474696438,0.3002428416757911,0.45865874116591776,0.7438207028207817,0.008435342121782801,0.15708571318391795
Class C,0.07765451664025357,0.4609250398724083,0.1204338708306175,0.339522354971636,0.8708504098360655,0.11940225469626439,0.34703583508136093,0.4582574337896086,0.5814814814814816,0.3013710600239887
Class C,0.08240887480190175,0.7432216905901116,0.19976903675574573,0.5114409716788063,0.796818040523356,0.2164594050684789,0.44695529614911794,0.7349862065520978,0.8881900768693223,0.2203062368375883
Class C,0.07765451664025357,0.7033492822966507,0.17767166378553007,0.5059889827211635,0.817165759718466,0.18772212061340462,0.4215111668574512,0.6955572965161865,0.8911111111111113,0.20018231046698706
Class C,0.7575277337559431,0.11164274322169059,0.23381131861592086,0.6953498786473185,0.656181651886905,0.30764431340645093,0.48354040019001604,0.756275799666122,0.005837779324209388,0.13949171521098708
Class C,0.7416798732171158,0.1036682615629984,0.2665712585371383,0.6417741186862913,0.7834343181960147,0.29377725851933867,0.5163053927058465,0.7401127068363719,0.005073837163389402,0.18669753076583565
Class C,0.11410459587955626,0.7607655502392344,0.32612576869668713,0.6309891699848568,0.8074797831845212,0.3487071892146488,0.5710742234567124,0.7555139695545425,0.6576610857432776,0.23628217226044854
Class C,0.7559429477020603,0.08771929824561403,0.1351630912233967,0.643867685322705,0.4681143417985523,0.2492950251099516,0.3676453334715358,0.7525200920733065,0.0026731752673175256,0.0940490703748963
Class C,0.1648177496038035,0.03349282296650718,0.020602488168447303,0.12427668283839448,0.8833535844471446,0.02013689664242328,0.14353566862786166,0.16405818516853865,0.012081128747795416,0.3847955294411673
Class C,0.09508716323296355,0.7527910685805422,0.2681936690565931,0.5489865966640629,0.7678654739447047,0.30155797921470995,0.5178741826511465,0.7464779887539772,0.7805100182149364,0.2566933918272772
Class C,0.09508716323296355,0.7527910685805422,0.2478178932751438,0.6068931692318148,0.7129259742377303,0.30012050330007767,0.49781311079073015,0.7463630135784863,0.7805100182149364,0.19408760972906908
Class C,0.05705229793977813,0.02711323763955343,0.004116246776433247,0.04676603379204048,0.7715803452855245,0.00460603984560897,0.06415798295172041,0.05937029375621485,0.0402902902902903,0.5429126675843963
Class C,0.7622820919175912,0.1371610845295056,0.2845665542551081,0.7902099260489024,0.7035188201705989,0.34923324423021634,0.5334477989973416,0.7588271929250613,0.009124788689104043,0.1314584609479008
Class C,0.003169572107765452,0.001594896331738437,1.4169524187377787e-05,0.0024404400918903568,1.0,1.2233837571338566e-05,0.003764242843836963,0.0031543818726408653,0.058641975308641986,0.6862914912850493
Class C,0.13153724247226622,0.7830940988835725,0.397476407742228,0.5886432206798031,0.9227618875310449,0.37190254524990674,0.6304573004908645,0.7788992209956983,0.5873015873015873,0.3308999583359608
Class C,0.768621236133122,0.1339712918660287,0.2573114744806869,0.6262730104522838,0.7110219263899765,0.31245221157198694,0.507258784527865,0.7655243542637511,0.00855433622923335,0.18924369155511803
Class C,0.768621236133122,0.1323763955342903,0.25583075920310594,0.6181650620403917,0.7100161233237642,0.3110942556015684,0.5057971522291382,0.7654642371232621,0.008344764517604023,0.1931227771698245
Class C,0.7559429477020603,0.189792663476874,0.3060617224473602,0.550754330680293,0.7740825688073395,0.34137300359063133,0.5532284541194173,0.7680336892442166,0.016310243297691,0.29106020182863
Class C,0.7543581616481776,0.1802232854864434,0.22188057925014876,0.6280828262596043,0.6168239024678471,0.3105743175047865,0.4710420143152294,0.7572898335126667,0.015082692755648733,0.16224641278078908
Class C,0.15530903328050713,0.7591706539074959,0.24739989231161616,0.5493965941317228,0.7673544729382293,0.27836262317945204,0.4973930963650543,0.7557378265258458,0.4814814814814816,0.2364379745879253
Class C,0.7369255150554676,0.215311004784689,0.2487814209198855,0.6125222036596798,0.6861882987454567,0.3130272019378399,0.49877993235482676,0.744709745182373,0.020465744714671757,0.19127751502853987
Class C,0.1537242472266244,0.5821371610845295,0.3370504718451554,0.48714177662342856,0.9096541042849767,0.31990873557171784,0.5805604807814216,0.5850102878178942,0.3711262282690855,0.40970742797886905
Class C,0.12995245641838352,0.5773524720893142,0.1777283418822796,0.41062094995537923,0.8627734213784565,0.17785553061212006,0.42157839351925946,0.5812221445828314,0.4361892012494423,0.30406338924232956
Class C,0.5911251980982568,0.3317384370015949,0.2499858304758126,0.5329339212974021,0.701909687686493,0.30749750735559483,0.4999858302750315,0.6432812553602366,0.04765795206971679,0.2538974357073449
Class C,0.347068145800317,0.2057416267942584,0.11900274888769234,0.39250085750744407,0.6600518704809808,0.1556633492577119,0.34496775050385853,0.3886743788686047,0.050925925925925944,0.2228257737746443
Class C,0.3328050713153724,0.606060606060606,0.2527134638818828,0.5556845115259316,0.6803097345132744,0.32072228577021183,0.5027061406844786,0.6591752487442983,0.17465332631209413,0.23608122299240483
Class C,0.43423137876386686,0.21212121212121213,0.2582608326012412,0.42910745864479083,0.712891618101459,0.3127825251864131,0.5081936959479537,0.4449579611818002,0.040370370370370376,0.40459086200266703
Class C,0.21077654516640254,0.4354066985645933,0.259883243120696,0.4537360942795582,0.7451904520060945,0.30110532722457045,0.5097874489634833,0.4444349433554782,0.19900497512437812,0.36413403256375926
Class C,0.21077654516640254,0.44019138755980863,0.35933913339190066,0.4141861755624367,0.8800971716120076,0.3525180296181208,0.5994490248485694,0.4463896176549305,0.20128524046434496,0.6042309505085204
Class C,0.4326465927099842,0.189792663476874,0.2974537365035282,0.3864654338121337,0.8043873934284893,0.31927257601800824,0.5453931944052184,0.44570087562339505,0.035347391186807256,0.5744970019583117
Class C,0.4326465927099842,0.17862838915470494,0.2717643891518123,0.4494981630788576,0.739792868025689,0.317168355955738,0.5213102618899923,0.4587240248759276,0.03274533657745338,0.38799520203966276
Class C,0.4326465927099842,0.19457735247208932,0.3280032306515147,0.41981160130807,0.8196915776986952,0.34548968993338675,0.5727156630052253,0.4709704465546025,0.03646255744795891,0.5368573447438238
Class C,0.23613312202852615,0.44019138755980863,0.21148014849661348,0.36483963108709244,0.908399269628728,0.20100195129709264,0.4598697081746237,0.48886304552007026,0.1788271604938272,0.4583056808814072
Class C,0.3312202852614897,0.6012759170653907,0.2616756879303993,0.5403270828065778,0.7015594430831766,0.3220374233091307,0.5115424595577568,0.6548761906568601,0.1740740740740741,0.2585470291229985
Class C,0.595879556259905,0.3317384370015949,0.25631960778757046,0.5384787937698944,0.6856368563685636,0.322771453563411,0.506280167286425,0.6541084485499306,0.04720502996365067,0.2549965297347071
Class C,0.7099841521394612,0.23923444976076555,0.26074049933403237,0.590080014440542,0.6497819523649782,0.3464561631015225,0.5106275544210599,0.7271944930337572,0.024993813412521663,0.2160112306835564
Class C,0.7083993660855785,0.2185007974481659,0.24663473800549776,0.5637765252917865,0.7099708359676137,0.29993087881772196,0.4966233361467198,0.7249212900242266,0.02211474867724868,0.22383599083915323
Class C,0.711568938193344,0.23923444976076555,0.25588035253776176,0.5911627182248708,0.6919495746800521,0.3192786929367939,0.5058461747782242,0.7279893767972803,0.024917695473251036,0.21120904616929903
Class C,0.12995245641838352,0.7416267942583732,0.3750814747640774,0.5978338720927461,0.8746840253110182,0.3702387433402047,0.6124389559491439,0.7362390810584596,0.5625836680053548,0.302729141466348
Class C,0.7337559429477021,0.1371610845295056,0.24740697707370984,0.607138445686754,0.6842290887003546,0.3121891840642032,0.4974002182083457,0.7390162031010652,0.009837962962962965,0.1936092593800082
Class C,0.12519809825673534,0.7416267942583732,0.38697679031938104,0.5525692546049382,0.9192668888215693,0.36345508040689745,0.6220745858169912,0.7358385961416043,0.5840277777777779,0.3655957464813962
Class C,0.20760697305863707,0.3269537480063796,0.21564598860770254,0.2873376985390342,0.9573805554681848,0.1944751989527835,0.4643769897483106,0.3703310146137116,0.14969135802469138,0.7534350429400546
Class C,0.410459587955626,0.3062200956937799,0.2574673392467481,0.43290563582752073,0.7294752900558031,0.3047326600644723,0.5074123956376589,0.4838995547834929,0.06634615384615386,0.39630113399480055
Class C,0.2662440570522979,0.41626794258373206,0.24025136735908406,0.4096855344884404,0.7715637869445519,0.26884469754895063,0.49015443215285126,0.4496764700867223,0.14864124479509097,0.41290891351947445
Class C,0.17432646592709983,0.4290271132376396,0.3241916286451101,0.38017240968639976,0.9037743674823725,0.30970571503722144,0.5693782825548497,0.4346899599159448,0.23848848848848853,0.6470386966611484
Class C,0.18541996830427893,0.4290271132376396,0.32581403916456486,0.36495866054195203,0.895404984423676,0.3141649488319744,0.5708012256158573,0.4324207719724888,0.22379158819836792,0.705621971941519
Class C,0.42630744849445323,0.18819776714513559,0.305679145294301,0.4058539917719071,0.7916116248348745,0.33339654149411857,0.5528825782155746,0.4435385088980566,0.03563100137174212,0.5353228930811607
Class C,0.3375594294770206,0.29027113237639557,0.21772182390115338,0.3226794427262702,0.9417731604915571,0.19960117689517437,0.46660671223328265,0.42973750123900595,0.07783835237106268,0.6031828945495115
Class C,0.15055467511885895,0.22488038277511962,0.08175106979907615,0.24618837393407908,0.8691623983127448,0.0812082137985454,0.28592143990802116,0.24268761278039575,0.14139660493827164,0.389088159274153
Class C,0.34231378763866877,0.379585326953748,0.19587950236631052,0.4007524852532336,0.6990291262135923,0.24193637181079147,0.44258276329553387,0.5015194385484472,0.10291858678955455,0.351824592317708
Class C,0.20443740095087162,0.49760765550239233,0.2082778360302661,0.3994840202836648,0.9250471994965387,0.1943956790085698,0.4563746662888576,0.5263235269482224,0.235968660968661,0.37647304160526895
Class C,0.2820919175911252,0.569377990430622,0.2320117890441239,0.47148316534368545,0.7974868497954413,0.25118515301472344,0.48167602083155847,0.6263751801795358,0.19444444444444448,0.3010698883550964
Class C,0.6561014263074486,0.2838915470494418,0.25242298863604157,0.5761855292780752,0.6941705957993999,0.31395697359326163,0.5024171460410578,0.6892811607397696,0.03467202141900938,0.21932788981720575
Class C,0.7305863708399367,0.16108452950558214,0.2468685351545895,0.6060557423844424,0.6927022245194123,0.3076993656755219,0.4968586671827206,0.7296822347633981,0.013227513227513227,0.19387876681409721
Class C,0.6561014263074486,0.09728867623604466,0.17920197239776686,0.45017597666932113,0.8333827550986788,0.1856546020638484,0.42332253943980697,0.6558478795338453,0.005957161981258367,0.2550749464781655
Class C,0.7305863708399367,0.16108452950558214,0.24044265593561368,0.6018598933965974,0.6751949705554672,0.3074608058428808,0.4903495242534795,0.7295509741087916,0.013227513227513227,0.19147424179916125
Class C,0.3692551505546751,0.0430622009569378,0.039228327712755404,0.2843733388586711,0.578820823750784,0.058514445103712356,0.19806142409049624,0.36760731104690386,0.0029281418170307057,0.13993027581578943
Class C,0.7385103011093503,0.10047846889952153,0.20416867401592653,0.6045035274895628,0.6068736048519564,0.29046800545629153,0.45185027831785884,0.7391895319636398,0.004699024506305022,0.16116883957694977
Class C,0.1093502377179081,0.7527910685805422,0.45701674837758943,0.5926025095905003,0.990540976306374,0.3983521020791407,0.6760301386606883,0.7523465279994376,0.6789682539682541,0.37540045360235597
Class C,0.1473851030110935,0.5598086124401913,0.20510386261229346,0.41132702252887743,0.9159363432151105,0.19333745205864902,0.4528839394505986,0.5669644946553298,0.37214342001576056,0.34969466385038384
Class C,0.7131537242472267,0.2025518341307815,0.24637260180803128,0.5635102077002934,0.7453329618278072,0.28539707978297174,0.49635934745709315,0.723483802910932,0.019647696476964772,0.22380948330298064
Class C,0.2218700475435816,0.6618819776714513,0.2341017938617621,0.4978040873685282,0.8114486382947373,0.24908704987123886,0.48384066991289826,0.6873259850599894,0.29123982138166543,0.2725068821771296
Class C,0.578446909667195,0.3365231259968102,0.25226712386998046,0.5327604857144547,0.700635564038488,0.3108679296064986,0.5022620071934373,0.6370641047014701,0.049736895365310674,0.25638126914864573
Class C,0.578446909667195,0.33333333333333337,0.2541020772522459,0.5324644106086164,0.7059541383722074,0.3107700589059279,0.5040853868663977,0.6357194758691551,0.04918032786885247,0.25853342191944445
Class C,0.001584786053882726,0.0031897926634768736,7.0847620936888935e-06,0.002736515137476546,0.5,1.2233837571338566e-05,0.0026617216409100513,0.0035267061471090295,0.14351851851851855,0.27290985028297443
Class C,0.07606973058637084,0.02711323763955343,0.005108113469549693,0.07521388822810887,0.6719478098788444,0.00656345385702314,0.07147106735980437,0.07766764629050799,0.028155706727135302,0.26046783778492644
Class C,0.40253565768621236,0.37639553429027117,0.1115070705925695,0.5097856614328351,0.3775608117833325,0.25498987649940974,0.3339267443505679,0.5174917044824551,0.08540305010893248,0.12377040845485884
Class C,0.3740095087163233,0.4114832535885168,0.24786040184770594,0.45348210210960127,0.7126706050112039,0.3002795431885051,0.49785580427238774,0.5208480541279406,0.10204719487419911,0.34767742851476197
Class C,0.21553090332805072,0.4370015948963317,0.2936846430696857,0.4028126857533223,0.816437870521734,0.3105743175047865,0.5419267875550033,0.4548712722080508,0.19518788861854558,0.5221131225226606
Class C,0.21077654516640254,0.43221690590111644,0.24696772182390114,0.42032680536228145,0.7255791686614075,0.2938751292199093,0.4969584709247858,0.4349159415570381,0.19748479823106693,0.40323263260684367
Class C,0.21394611727416799,0.430622009569378,0.24757701136395838,0.41185094133407213,0.7014110515646013,0.30475101082082934,0.4975711118663928,0.43292095637739175,0.1936955337690632,0.4210365901432221
Class C,0.3549920760697306,0.5167464114832535,0.25583075920310594,0.4992793555636732,0.7055214723926381,0.3130761372881252,0.5057971522291382,0.5986784947701458,0.13786008230452676,0.2960432690753008
Class C,0.37083993660855785,0.25518341307814996,0.22251820783858076,0.32879542216505986,0.9563363985140978,0.20089184675895058,0.4717183564782918,0.4422467009494704,0.06052009456264777,0.5937500766968606
Class C,0.35340729001584786,0.5167464114832535,0.24784623232351857,0.4967162765514135,0.6917327427678801,0.30935093374765266,0.49784157351864317,0.5991851948480975,0.13851686507936511,0.28977117933152613
Class C,0.17432646592709983,0.08293460925039872,0.030882477966389887,0.2287040124419868,0.5299696048632219,0.05031165701212985,0.17573411156172808,0.18162365457477106,0.03937270603937272,0.17031551881012222
Class C,0.1838351822503962,0.733652312599681,0.23842349873891233,0.6108771078407933,0.6908848285772942,0.2979551140499508,0.4882862876826589,0.7331631061348226,0.3920544476100033,0.18430240618330174
Class C,0.7226624405705231,0.1850079744816587,0.239592484484371,0.6061188658543561,0.6881829836592662,0.3005915060465742,0.4894818530695199,0.7276236671812397,0.01681659777939866,0.1881253135748821
Class C,0.7622820919175912,0.11323763955342903,0.2933729135375634,0.5423590237211104,0.7914110429447853,0.3200555416225739,0.5416390989741817,0.7612475073461347,0.005955125249731059,0.2876973906672747
Class C,0.7606973058637084,0.12121212121212122,0.3592682857709638,0.5683874792620944,0.835296249320529,0.37135202255919647,0.599389927985918,0.7600833146379286,0.0070455070455070455,0.3207890433853662
Class C,0.12519809825673534,0.773524720893142,0.4856108481877178,0.6031421815959871,0.938688030676527,0.446657409729571,0.6968578392955898,0.77355387156875,0.6094907407407408,0.3850690598292202
Class C,0.12519809825673534,0.5582137161084529,0.2415833026326976,0.524175807622505,0.8766485847237576,0.2379297900061781,0.4915112436482991,0.5608882148941039,0.4376157407407409,0.25363116572097016
Class C,0.07131537242472268,0.4130781499202552,0.11033808484711083,0.3712270349091525,0.8494600196356497,0.11214758901646063,0.33217177009359306,0.408602049530057,0.5664251207729469,0.2309595358866661
Class C,0.7068145800316958,0.17384370015948963,0.22905744325105562,0.5241162926540667,0.8413615426653135,0.23505483817691353,0.47859946014496885,0.7192077137902708,0.015804954842986167,0.24053525403878212
Class C,0.5213946117274169,0.29824561403508776,0.23080029472610308,0.44068775198074217,0.8353076923076923,0.23855983264110203,0.48041679271868,0.5953054904896534,0.04876543209876544,0.34281834032082653
Class C,0.5515055467511887,0.29824561403508776,0.23540539008700087,0.44177045462028003,0.865782479545573,0.23475510915641573,0.4851859335213676,0.6194667127629141,0.045606494746895904,0.34794669696170255
Class C,0.2551505546751189,0.4258373205741627,0.21750219627624903,0.3489829334415818,0.946858711408568,0.19832885778775516,0.46637130730379317,0.4885169117085007,0.1592363968907179,0.5151633025105133
Class C,0.41996830427892234,0.20893141945773525,0.24677643324737153,0.4224290865086697,0.7119177550227891,0.299282485426441,0.496765974325307,0.4474554896508882,0.041283764967975506,0.3989199027240471
Class C,0.33438985736925514,0.18341307814992028,0.22286536118117153,0.2993751781062696,0.9266503667481663,0.20765104201711515,0.47208617982437434,0.3522330316787657,0.04647099930118799,0.7172996930155954
Class C,0.33438985736925514,0.1850079744816587,0.22334712500354237,0.2914617074381654,0.932830300340287,0.2067212703616934,0.4725961542411686,0.3522330316787657,0.04695143256464013,0.7584151618805827
Class C,0.2820919175911252,0.40669856459330145,0.22158301924221382,0.3968824693675894,0.8002251560740968,0.23907365381909826,0.4707260554103776,0.4612872322349733,0.1364059590316574,0.40579089008322383
Class C,0.4041204437400951,0.3668261562998405,0.2571201859041573,0.45865905806199403,0.7079293865210182,0.31358384154733576,0.5070701982015482,0.5177079698252882,0.0826461226851852,0.352570420382454
Class C,0.35657686212361334,0.3875598086124402,0.23051690424235552,0.44860122313086365,0.6875515077235171,0.2894709476942275,0.48012175980927546,0.4830557616567576,0.10070468698787284,0.3304239521759099
Class C,0.6814580031695722,0.15789473684210528,0.22750588035253774,0.6328918671982013,0.6706346720130317,0.29289642221420226,0.4769757649530401,0.6932126472671751,0.014372260891982472,0.1638412475429692
Class C,0.740095087163233,0.1594896331738437,0.2632272508289171,0.6158385438283055,0.7414932045422795,0.30650044959353073,0.51305677154572,0.7402689776202129,0.012721589110478004,0.2002104602284838
Class C,0.7385103011093503,0.1594896331738437,0.2511548162212713,0.6241707277393395,0.6827812018489985,0.31759042335194915,0.5011534856920296,0.7386997309942572,0.012768657308271869,0.18596206740615473
