weight,length,width,area,perimeter,solidity,convex_hull_area,equivalent_diameter,feret_diameter,aspect_ratio,circularity
505.0,0.7859922178988328,0.12979890310786105,0.4487767138899749,0.44226848985472383,0.5788062559540554,0.43400766066108665,0.552895779939765,0.5948423637879231,0.008979779686234687,0.4752546396010854
510.0,0.12840466926070038,0.6069469835466179,0.2980392483091948,0.2986566265359634,0.49452636438184916,0.30290821393105405,0.39904396824549615,0.39006196104088964,0.7587629722630845,0.5773487623059986
510.0,0.12840466926070038,0.6069469835466179,0.29594289945012436,0.3020157869509716,0.48651209620607183,0.3019265143992056,0.3967503462775829,0.3897099404039014,0.7587629722630845,0.5588926518919545
510.0,0.6381322957198443,0.11882998171846437,0.2752372950444642,0.28298454281562685,0.4136324564833642,0.29118456518655134,0.3738299606409182,0.3851587748233841,0.020898856272583394,0.5681429146515283
575.0,0.16731517509727628,0.7751371115173675,0.5426964703142028,0.5008235513237003,0.3777898681674814,0.5615207830897999,0.6397662301100758,0.6563593648429241,0.8195645920408183,0.49214978930003406
575.0,0.16926070038910507,0.773308957952468,0.5468808491876649,0.49648051486279393,0.39537291761361537,0.5620541920839836,0.6435045828310394,0.6539883375536876,0.8121315452743982,0.5120490051251075
575.0,0.17120622568093385,0.7751371115173675,0.5492849952998526,0.49861707164523345,0.3842833943464248,0.5667186835012058,0.6456477202916372,0.6563593648429241,0.8083659330486457,0.5104633691826926
450.0,0.12840466926070038,0.7458866544789763,0.3974244856874278,0.4098994899177522,0.7308352430273075,0.3640232657114484,0.5027189128122177,0.595793829956483,0.9162491349660672,0.4601864221007258
450.0,0.13035019455252916,0.7458866544789763,0.4009100816078663,0.40776293164249194,0.7459199276534632,0.3651014328273514,0.5061914763121013,0.595844044009281,0.9091082913524049,0.47441290046602747
450.0,0.784046692607004,0.1206581352833638,0.3886564233959187,0.4000607355959222,0.7405200806458181,0.35479075046105824,0.4939384888291668,0.5844537432707769,0.006149251948517329,0.47006153150415975
460.0,0.14202334630350194,0.720292504570384,0.43821178114783416,0.43051991077574064,0.4023289050958967,0.4534260178748758,0.5427399330537402,0.568089256159899,0.8407215151942646,0.4876424878743707
460.0,0.14202334630350194,0.720292504570384,0.4439434651315625,0.4315037866557699,0.41246064369415913,0.4573017449283586,0.548260040728712,0.5684721949256083,0.8407215151942646,0.4969131914798176
460.0,0.13813229571984437,0.7148080438756856,0.4091124624612134,0.4296059574600008,0.3391198348000639,0.43543197616683216,0.5143235896560229,0.5600794195612812,0.8475481874711426,0.4281818382725474
400.0,0.13035019455252916,0.7184643510054844,0.4571704281709356,0.41810810410004123,0.6132124781598094,0.4363342318059299,0.5609055689445116,0.5638151304299833,0.87824911331424,0.5669650123876183
400.0,0.7626459143968871,0.12248628884826326,0.46221164804631937,0.41786937643043626,0.6399820303871966,0.4367371258334516,0.565691591045525,0.5638151304299833,0.00872083144977516,0.5787855903205391
400.0,0.1245136186770428,0.7184643510054844,0.4578775299686379,0.42129845849745445,0.6463790913623901,0.4317151368988509,0.5615779817287337,0.5631130319761725,0.8993059642108701,0.5583552369127233
555.0,0.18093385214007784,0.9159049360146252,0.7023850127694267,0.6378569386922197,0.5779359490070863,0.6727081855582352,0.7756737735187448,0.8639479527084452,0.9150058231552542,0.4048044603179485
555.0,0.17704280155642022,0.882998171846435,0.6704156926686022,0.5815952420567936,0.598296262564026,0.6382522343594836,0.7494950754823176,0.8113026867948826,0.8955908354510247,0.493283899565237
555.0,0.18287937743190663,0.923217550274223,0.745959121197248,0.6274008851466186,0.6793615236962234,0.6904582210242588,0.8106185890723149,0.874973006621839,0.9159245756580237,0.49184421967178704
490.0,0.8463035019455254,0.13528336380255943,0.5718041078455025,0.4727516599722968,0.9684721037708681,0.48195204993616114,0.6655571727005859,0.6886834249863606,0.0054557955281772375,0.6302674251238397
490.0,0.1478599221789883,0.8043875685557588,0.5917942916087813,0.4834754043986847,0.9865956771675699,0.49607603915448995,0.682988385403534,0.6922745133804077,0.9110126640511564,0.635157848587098
490.0,0.8482490272373542,0.13893967093235834,0.5876265504246769,0.4791323673572369,0.9924595521588233,0.4916044829053766,0.6793725094868627,0.6894791474201244,0.006420637083517408,0.640800131870182
345.0,0.717898832684825,0.1809872029250457,0.3146769376668968,0.3784034835287407,0.1965454227443466,0.3622528018158604,0.41707837672354253,0.49079687984463527,0.03390654795677639,0.3609920070115432
345.0,0.19066147859922178,0.680073126142596,0.34499912652130876,0.39177020220981157,0.23452241983898459,0.38768619662363457,0.44921016192122176,0.4971990257245741,0.6688544632772331,0.3940919917469964
345.0,0.19066147859922178,0.6782449725776966,0.347661156818541,0.3763658104484103,0.26706259659417153,0.3851326429280749,0.4519877813348602,0.494382165056407,0.667172335533192,0.4463691262020163
540.0,0.8754863813229572,0.21755027422303477,0.6119092580422432,0.5455873940186255,0.43360490701561627,0.6178975741239892,0.7003073682941522,0.7240804977779617,0.027757554913229315,0.49226798759388013
540.0,0.22957198443579768,0.8226691042047533,0.6053373707459508,0.5516304898659827,0.42553128224997794,0.613221733579231,0.6946728495748254,0.7215480556862007,0.7078090005076596,0.4654385529799697
540.0,0.22178988326848248,0.8208409506398537,0.6028833115656898,0.5390378805331559,0.4543188349379972,0.6046247694708469,0.6925629197339175,0.7196066366608901,0.7231347359639803,0.49445464915614623
625.0,0.21206225680933855,0.7440585009140768,0.5122910930130022,0.4683726325975795,0.32411199478409225,0.5420797276209391,0.6122788802178808,0.6017062531562952,0.6788635880304503,0.5271321469067757
625.0,0.7898832684824904,0.2010968921389397,0.5169746025671955,0.466812416598083,0.3317266965345045,0.5452461342034332,0.6165506713160235,0.6030466613413886,0.03195444732003039,0.54097716821533
625.0,0.7859922178988328,0.2010968921389397,0.5070003077972531,0.4669812216204641,0.30989277197613463,0.5396283160732018,0.6074362417182627,0.5974410582300927,0.03240941612109351,0.5208054503451393
650.0,0.16731517509727628,0.7824497257769653,0.5424136295951218,0.41678661751177387,0.7514998385564637,0.49159880834160874,0.6395131581747006,0.6583397092499498,0.8268041291670714,0.7586139126388728
650.0,0.8287937743190661,0.15722120658135283,0.5254015922268715,0.4197382424150235,0.7016002919378379,0.48463044403461486,0.624201815248108,0.6552648872193546,0.013824462001258517,0.7107957953130876
650.0,0.1653696498054475,0.7824497257769653,0.5422056584781505,0.41244358080206406,0.7661896237213144,0.48894311249822664,0.639327045065443,0.6583397092499498,0.8325565639218488,0.7740307159260248
590.0,0.19844357976653698,0.773308957952468,0.49601943282116984,0.44569757217054545,0.5591104112303271,0.48186125691587456,0.5973272133533017,0.6383809275300781,0.7355401941875539,0.5628000780582033
590.0,0.19844357976653698,0.7714808043875686,0.49973795639261614,0.4430835600488961,0.5757678776515602,0.48246276067527305,0.6007593836590134,0.6356292466379357,0.7338967360468241,0.5786387349824827
590.0,0.8190661478599222,0.18647166361974407,0.4891563859611177,0.44399751336463605,0.5465804635422331,0.47754858845226267,0.5909684677266648,0.6356292466379357,0.024019493259804542,0.5538599194422306
555.0,0.8443579766536966,0.19378427787934185,0.5571463035213668,0.518026887749417,0.33485068513749283,0.584996453397645,0.6526316243970193,0.6806018847922127,0.023701959264234546,0.4712717678077135
555.0,0.8482490272373542,0.1956124314442413,0.5691171210142336,0.5193483749182257,0.35646155390801937,0.592339338913321,0.6631969950051996,0.6853105489958159,0.02387105679040097,0.48892811826759475
555.0,0.20428015564202334,0.7952468007312614,0.5642672345664634,0.5194182977313184,0.3550852388385972,0.587788338771457,0.6589265079583068,0.681235414251253,0.7411669491778494,0.48015030694252114
540.0,0.14980544747081714,0.7276051188299818,0.4436107113444085,0.4387984482687293,0.41578175507908677,0.456393814725493,0.5479402446359606,0.5870131010025775,0.8237795574482173,0.47460894496245787
540.0,0.7704280155642023,0.14442413162705667,0.43838647688609006,0.4354392881025247,0.39789212531543106,0.4543736700241169,0.5429085461915929,0.584230311488034,0.01532626897693938,0.47346661854102357
540.0,0.14980544747081714,0.7257769652650823,0.43651473683334857,0.4397823220753964,0.3874222908597349,0.45435664633281314,0.5411007722292901,0.5852071782614868,0.8218603512972978,0.45690366059007237
550.0,0.8073929961089494,0.14990859232175505,0.5097871207646683,0.46713306338857513,0.5116944838911337,0.5034359483614697,0.6099892560633403,0.6333090197027823,0.013512001255321787,0.5258535186142544
550.0,0.15953307392996108,0.7659963436928703,0.5131396151702452,0.47286750875323463,0.5032076216945094,0.5082082564902823,0.6130538514588352,0.6372837738293572,0.8335500614892617,0.5156413382357655
550.0,0.8054474708171206,0.14990859232175505,0.5167416749161877,0.46540404054213885,0.5374591417495598,0.5053709746063271,0.6163385507127433,0.6333090197027823,0.013696857486985,0.5447211390153553
465.0,0.13035019455252916,0.6179159049360147,0.3806287382808276,0.2597790710567433,0.9825214093854187,0.3173102567740105,0.4858418501291052,0.4075888038240777,0.7650987938409686,1.0
465.0,0.6556420233463036,0.12248628884826326,0.38037917294046203,0.28007387759722263,0.9705312319193493,0.31851326429280746,0.48558924520847835,0.4098929932599479,0.02015773299758042,0.9008072588416934
465.0,0.6478599221789882,0.11517367458866545,0.3221888544118993,0.2763071824168663,0.7880699778082025,0.28924386437792593,0.4251250973892883,0.39751956463915683,0.018286366517023186,0.7386880389843197
600.0,0.7898832684824904,0.12979890310786105,0.49774975251437076,0.4234759757940842,0.8382677326433972,0.43796850617108807,0.5989254253526287,0.6020326587003467,0.008622842836781844,0.6378529179743374
600.0,0.7879377431906616,0.12431444241316272,0.48232661447978104,0.4151275163173476,0.8064944062736275,0.42915023407575537,0.5846089892065881,0.5995606072543064,0.007002435752313893,0.6320573215928688
600.0,0.1342412451361868,0.7458866544789763,0.4946301857598016,0.4222533729079259,0.8373373498648538,0.4353638814016172,0.5960425928037584,0.6048376843831392,0.895130469810768,0.6351636934739725
565.0,0.09533073929961089,0.680073126142596,0.3386768045653819,0.33854205258416376,0.7049982553971725,0.31412682650021284,0.44258594515953764,0.4959269606751898,0.9706226198053419,0.5470448325951159
565.0,0.0933852140077821,0.680073126142596,0.3358151219958572,0.33729048673562706,0.7003163452465038,0.3121066817988367,0.43957481182213487,0.49625865117319756,0.979347209364828,0.5438119449865605
565.0,0.717898832684825,0.08592321755027424,0.31821244665540854,0.3328775282909728,0.6537912582334724,0.3017562774861683,0.4208728727373411,0.49079687984463527,0.00018770610343459004,0.5121034116740425
560.0,0.7140077821011672,0.17733089579524683,0.3660208470247652,0.3562807714349299,0.25080987378865593,0.4066789615548304,0.4709632689940867,0.4927043450702243,0.033105969181390416,0.5567255544051489
560.0,0.18482490272373542,0.6745886654478976,0.36963122561538647,0.3525839974919111,0.2801271558332603,0.40546460490849767,0.474658276824648,0.4955058421291453,0.6771039400578899,0.578621453707376
560.0,0.18482490272373542,0.6727605118829982,0.3657879193737574,0.351768926468394,0.2606269282936462,0.40478933182011634,0.4707244764677748,0.49306566643544925,0.6753915944501834,0.5716395757395439
530.0,0.11478599221789881,0.6910420475319927,0.357377567403439,0.3727099970195817,0.5269164108670226,0.3553355085827776,0.462069120129862,0.5125436170067975,0.9038001986415144,0.48129811778920384
530.0,0.7295719844357977,0.1096892138939671,0.3557969869144573,0.3727099968537127,0.5313359020198729,0.3532018726060434,0.46043520807388616,0.5069025795102245,0.007477207923820173,0.4774551128303265
530.0,0.1167315175097276,0.6873857404021938,0.36212762771506296,0.3742702132678815,0.5392193987494323,0.3581046957015179,0.466965533783824,0.5070511846531179,0.8920422307706924,0.4878769052012787
440.0,0.07782101167315175,0.6142595978062158,0.253866183064496,0.3059343230700941,0.5849304093900116,0.2500156050503618,0.3496416053753527,0.40311482953071753,0.9628363245438528,0.42429298260586357
440.0,0.6517509727626458,0.07678244972577697,0.2598224758545533,0.3031515041844394,0.6229346968853524,0.251326429280749,0.35643944153981877,0.40350410776014034,0.003066648988947193,0.45066527986391647
440.0,0.07198443579766536,0.6160877513711153,0.2559542130788876,0.2993848095846245,0.646178866892849,0.24517520215633423,0.3520297078939346,0.40515622239392035,0.9940606830036468,0.4521967250056923
410.0,0.0,0.36563071297989036,0.012228701677910986,0.006240864495592691,0.8572139492914101,0.009834019009788614,0.020812129658584366,0.022713242227692332,0.9999999999999999,0.7037951292534709
410.0,0.0019455252918287869,0.36745886654478976,0.01820163215732601,0.009600024330059409,0.8870937994187282,0.013675698680663928,0.030758215499708808,0.02548479325866626,0.9891730628651231,0.7262693383867861
410.0,0.37743190661478604,0.0,0.0,0.0,0.8368852466987042,0.0,0.0,0.0,0.0,0.651286206301457
880.0,0.2509727626459144,0.7513711151736746,0.5721368616326565,0.4967362102651312,0.3805840813520427,0.5901659809902113,0.6658491682609374,0.6302736631371711,0.6094109141930327,0.5581454076179985
880.0,0.2509727626459144,0.7531992687385741,0.5725943980899932,0.4999265630038547,0.36813089213283545,0.59329266562633,0.6662505592897793,0.6335274241309236,0.6108336092999332,0.5497084430442997
880.0,0.7996108949416343,0.23765996343692872,0.5737174421216382,0.49731254996992597,0.3886954233866069,0.590001418640942,0.6672352874592059,0.6243680394636747,0.042674574559108586,0.5593889425934054
1060.0,0.2509727626459144,0.9287020109689215,0.8791188679716162,1.0,0.599705985430413,0.8331451269683643,0.9126842368053757,0.8820657081396449,0.7474123395623786,0.0
1060.0,0.2529182879377432,0.8793418647166362,0.8375911953347919,0.6264749343620013,0.5901323712060762,0.7967541495247553,0.881566423756761,0.8139292401912489,0.7051118107898824,0.6265307409182029
1060.0,0.2529182879377432,0.8811700182815356,0.8337645267825204,0.635021162072301,0.5770002041641011,0.7965328415378068,0.878667878651085,0.8163838367083823,0.7065274628516992,0.5982410689213998
945.0,0.8871595330739299,0.21389396709323585,0.7292631999267942,0.5635648385485688,0.5512053346780323,0.7042133635976734,0.7973262974019425,0.7584862583737589,0.025491574749495732,0.6363638698128135
945.0,0.22957198443579768,0.8592321755027422,0.7834438353201507,0.5996306121797559,0.588287753406719,0.7464321180309264,0.8400402613333139,0.7797842423271998,0.7379102338220802,0.6196683564798616
945.0,0.9085603112840468,0.21755027422303477,0.7869294312405892,0.598070398668294,0.6044931009464811,0.7457625195063129,0.8427473448959065,0.7747953431290479,0.024474704081715745,0.6292867464703019
1150.0,0.3093385214007782,0.9744058500914077,0.9861075293863188,0.7218938748263117,0.4740859879052879,0.9711051212938004,0.9901962785794826,0.9825270221504597,0.6713812958624377,0.5803117431552417
1150.0,0.30739299610894943,0.9744058500914077,0.9890856757813475,0.7224702149457789,0.4784024638043993,0.9726372535111363,0.9923027339072509,0.9825270221504597,0.67463220639807,0.5825665407779385
1150.0,0.301556420233463,0.9707495429616089,0.960868154630685,0.7159906205413502,0.43863524596673864,0.9576223577812455,0.9722370074532446,0.9770167344136883,0.682037305817538,0.5634396405711498
1000.0,0.9494163424124515,0.32358318098720296,0.8283572777412673,0.6375073291881526,0.5341737890621809,0.802530855440488,0.8745629365034618,0.8286098060643524,0.05031206139696,0.5840576356332258
1000.0,0.3638132295719844,0.8921389396709325,0.8453526774201598,0.6304803563826178,0.5072981784079755,0.8259100581642786,0.8874290426954904,0.8262170916164816,0.5408633765906736,0.626892977799752
1000.0,0.37354085603112835,0.9012797074954297,0.8823881739304045,0.6782247875237124,0.5120595880459247,0.8600822811746347,0.9151083545022344,0.8390960687124659,0.5345900851619488,0.554908267517419
905.0,0.2821011673151751,0.9213893967093236,0.8593283364806297,0.6489472563745518,0.5371890299721911,0.8311930770322031,0.8979308517838499,0.8844109524516982,0.6814045315611161,0.5977384459591192
905.0,0.2801556420233463,0.9287020109689215,0.8564167408430317,0.652545145869051,0.5262557955013878,0.8313689885090083,0.8957487207814431,0.8962369971555412,0.690208140472422,0.5844149225376539
905.0,0.2801556420233463,0.9122486288848264,0.8496285635850893,0.6399235730762389,0.5330580202545074,0.8230727762803235,0.8906495178484758,0.8759493489009677,0.6782930689521306,0.6077959568817081
850.0,0.22957198443579768,0.7806215722120659,0.5849562012827658,0.5344151547273717,0.3617548777507378,0.6070024116896013,0.6770507129766249,0.6521720018523581,0.673192582196076,0.476100438995935
850.0,0.8268482490272373,0.21937842778793418,0.5901721168964054,0.5357366453794288,0.36965623304339656,0.6104638955880266,0.6815821440083846,0.6499245484542749,0.03356862890244984,0.481543344339319
850.0,0.22957198443579768,0.7806215722120659,0.5894483774093453,0.5376754321037467,0.37907583644558995,0.6076776847779827,0.6809542776839307,0.651993358632274,0.673192582196076,0.4751645559623058
900.0,0.21206225680933855,0.8665447897623401,0.824971507956975,0.6239428415271082,0.8081016742825757,0.7327110228401191,0.8719871087888177,0.8033529317489948,0.7847168201002219,0.615082234785027
900.0,0.9007782101167316,0.19195612431444245,0.7756490778560674,0.5609628238128623,0.7751953890539713,0.6961327847921691,0.8339690393289237,0.7794618610317418,0.01774525977300717,0.7196188114299612
900.0,0.21595330739299612,0.8647166361974407,0.8395045296109276,0.6132190963543098,0.807626478590985,0.7457057738686338,0.8830136897289066,0.8015110271678324,0.7737438604753398,0.6658608690406177
820.0,0.9377431906614786,0.23948811700182818,0.7866049962981141,0.6569750679826478,0.3811823983557572,0.8028656547027947,0.842495575132551,0.8348029619563261,0.027939502144212647,0.4775640960904385
820.0,0.2509727626459144,0.8848263254113347,0.7997820462694141,0.656258882900471,0.404842885408804,0.8094367995460349,0.8526881830288081,0.8375786397926789,0.7132676569967673,0.49731950641414635
820.0,0.2529182879377432,0.8848263254113347,0.7899408530143333,0.6541223267815073,0.38624991073683557,0.8047893318201164,0.8450823105709432,0.836037194604094,0.7093587669753328,0.4889384321092475
960.0,0.3035019455252918,0.8866544789762341,0.8529477826119509,0.6425545521012757,0.5175288596749952,0.8304156617959995,0.8931449338818952,0.8363756885726789,0.6210171111177472,0.6055392835005343
960.0,0.301556420233463,0.8848263254113347,0.8449616917202538,0.6804192713919917,0.5072130764612388,0.8255582352106681,0.887134234695553,0.8363756885726789,0.6228293733290412,0.5003509776294223
960.0,0.933852140077821,0.2870201096892139,0.8187490121371943,0.6272200814113429,0.4454428636225667,0.816961271102284,0.8672420238270407,0.8329171506655749,0.04178649469424214,0.5973277998602396
940.0,0.9513618677042803,0.32541133455210236,0.8828956234558145,0.7051849591503718,0.13696951806408153,0.9769896439211236,0.9154842883046032,0.8527107897060439,0.050596056990109814,0.4914742194378653
940.0,0.34824902723735407,0.9085923217550274,0.9140663344674691,0.7077580124994551,0.16890211415200085,0.9989502057029367,0.9384097985332137,0.8702273361744236,0.5707884263108821,0.5246765919310924
940.0,0.9649805447470818,0.3290676416819013,0.9182257568068948,0.6966267346346708,0.17847094859604207,1.0,0.9414445751308248,0.8703918032200814,0.05003875794558914,0.5564984640990766
815.0,0.8910505836575877,0.2723948811700183,0.7605503747639528,0.6041834155041852,0.4402051657893229,0.7615718541637112,0.8221394115795221,0.7570541389148363,0.04237296252953131,0.5727349875828688
815.0,0.8929961089494165,0.27605118829981723,0.7587784608473576,0.617113640438385,0.4093872747049132,0.7678252234359484,0.8207450564291429,0.759845912363062,0.04322648859942106,0.5363357696946017
815.0,0.2898832684824903,0.8427787934186473,0.7590197073430442,0.6036070740577664,0.4149081936711063,0.7666222159171514,0.8209349740257671,0.7617963060354375,0.612050303305382,0.5719635108531881
720.0,0.20622568093385213,0.793418647166362,0.6992571271701786,0.5171418985571383,0.758134363924635,0.6313008937437934,0.7731331567672576,0.6815576289782171,0.7349677537115693,0.7264386751222945
720.0,0.840466926070039,0.19744058500914077,0.7014283456313586,0.49715574034306004,0.7859051593192676,0.6276181018584196,0.7748971918457369,0.6791336889962639,0.025233672768537038,0.7963948965135691
720.0,0.83852140077821,0.1956124314442413,0.6987496776447686,0.5116461800327388,0.7823512708063789,0.6259441055468861,0.7727205653902095,0.6774968810140439,0.024867072537154408,0.743260185052827
750.0,0.2276264591439689,0.8226691042047533,0.6904391518105966,0.5334432786383854,0.7983632599483581,0.6153496949921975,0.7659468660935244,0.7233303971012751,0.7119578741999383,0.6603345795022127
750.0,0.2276264591439689,0.8208409506398537,0.6842582502142103,0.5381239260563333,0.7929912674342212,0.6109121861256915,0.7608884222621982,0.7202125904559794,0.7104448492449805,0.6357562383506504
750.0,0.22373540856031127,0.8190127970749543,0.6576712226206025,0.5394164515067807,0.7745340862891239,0.5907901830046816,0.7389250477675878,0.7174052530787393,0.7173303264464188,0.5866909712794847
805.0,0.311284046692607,0.7422303473491774,0.6047966458418255,0.49634067147583955,0.19593887012394307,0.6659554546744219,0.6942082266065895,0.6052484059779882,0.511619022513111,0.6198959132076184
805.0,0.30544747081712065,0.736745886654479,0.5900639719155802,0.4917589073453283,0.18746567853992113,0.6526032061285288,0.6814883432071998,0.596449419441292,0.5155751635614837,0.6063795058683182
805.0,0.3093385214007782,0.7477148080438757,0.6095883003768436,0.4978309647451777,0.20756344047225062,0.6680834160873883,0.6983200733843865,0.6119928942267016,0.5178780367958257,0.6242231899397929
750.0,0.18287937743190663,0.7970749542961609,0.6177407681621176,0.4862462265618726,0.844121876539004,0.5425223435948361,0.7052880198281007,0.6837223704442298,0.7970609706122245,0.6756906988071593
750.0,0.18482490272373542,0.7989031078610603,0.636092139523663,0.516379785931361,0.8358768282461155,0.5601475386579656,0.7208468356569319,0.6859087795994473,0.7935434413819358,0.6163511623937975
750.0,0.18287937743190663,0.7970749542961609,0.6247618730710678,0.49713877584477256,0.8448278873428721,0.5485657540076606,0.7112611588928174,0.6834089623457323,0.7970609706122245,0.6544454141336388
710.0,0.17509727626459143,0.7276051188299818,0.5279721152326364,0.469059854219771,0.517705488443819,0.5197219463753724,0.6265268086508541,0.5921172225026808,0.7515486938546633,0.5558979055112369
710.0,0.17509727626459143,0.7257769652650823,0.5377051635068921,0.46896096985418595,0.5454616509027543,0.5238076322882679,0.6352931409734363,0.5909912342302283,0.7497834980738793,0.5753082978023637
710.0,0.7704280155642023,0.16636197440585013,0.5301599713831744,0.46519427392741924,0.5378392359237307,0.5180592991913746,0.6285024497073298,0.5882760986901617,0.022658620681734118,0.5719092862110341
700.0,0.2101167315175097,0.8080438756855576,0.6361087772130207,0.5370291692541211,0.41334131868936774,0.6461455525606469,0.7208608635549333,0.7058570421400375,0.7386627646549406,0.5566628906101746
700.0,0.2101167315175097,0.8062157221206582,0.6342370371602792,0.5402195234856653,0.3990253559869994,0.6475641935026245,0.7192818474725845,0.7050975755643752,0.7370740884522351,0.5445772724126877
700.0,0.8579766536964981,0.19744058500914077,0.6277317006214176,0.5366216362303973,0.3845476970170352,0.6444375088665059,0.7137800470823662,0.7062530100949825,0.023451886801843486,0.5434702254994522
880.0,0.8891050583657589,0.21389396709323585,0.7724629603440674,0.5460818148513367,0.6711073570706207,0.7166349836856292,0.8314804309045362,0.7626982708722224,0.02529909894215643,0.7606843197873298
880.0,0.2256809338521401,0.8372943327239488,0.7758154547496443,0.5442828717627766,0.6730564908162289,0.7192623067101717,0.8340988809227038,0.7638545257379042,0.7283194685266876,0.7720661854824938
880.0,0.2276264591439689,0.8409506398537477,0.7838680963987721,0.550424850648767,0.6640621566225882,0.7287501773301177,0.8403700195920035,0.7704702843218779,0.7270881237495146,0.7659738547287841
995.0,0.2607003891050584,0.9268738574040221,0.8964220649036263,0.7177486072624444,0.43254356207240674,0.8964732586182438,0.9254727782179909,0.8976063997336335,0.7260304752373112,0.4797508633436415
995.0,0.9805447470817121,0.24680073126142596,0.8982688484223311,0.7068560552427061,0.4315528357171008,0.8985728472123706,0.9268317242147558,0.894419033216752,0.02594290321617343,0.5069538080506938
995.0,0.2607003891050584,0.9250457038391224,0.892071309136587,0.713644297475929,0.4126062042053773,0.8981075329834018,0.9222667613919532,0.896234580979831,0.7246423115650442,0.48364402599732814
785.0,0.8735408560311284,0.19926873857404023,0.6455090717001222,0.547147609852253,0.6727121277433836,0.5997673428855157,0.7287644035107189,0.7150078781281265,0.02246862692354845,0.5444645669493368
785.0,0.2178988326848249,0.8299817184643511,0.6724371719255628,0.5394454152985042,0.7214010133167648,0.6145495815009221,0.7511645151616865,0.7267082439929277,0.7395952485130504,0.6117384871913379
785.0,0.21206225680933855,0.8244972577696527,0.656806062774002,0.5666273481060533,0.6877946554574663,0.60708753014612,0.738204658943956,0.7183587775665509,0.748379143419554,0.5105646605499153
895.0,0.24513618677042803,0.8281535648994516,0.7121679741117553,0.5964112956493091,0.5178412073300569,0.6957639381472549,0.7835916281087648,0.7564497625950063,0.6804594455921836,0.5197695134379409
895.0,0.2490272373540856,0.8281535648994516,0.7329983611875983,0.609032869437335,0.5496047552769818,0.7081288125975316,0.8003103235754906,0.7610780319846112,0.6728915698629319,0.5188230135538677
895.0,0.2490272373540856,0.8281535648994516,0.7416000465855301,0.5969876377592038,0.5769092689246866,0.7098368562916726,0.8071595608085366,0.7610780319846112,0.6728915698629319,0.5631698340025838
845.0,0.8443579766536966,0.23583180987202926,0.6666555748737615,0.5858853207005015,0.34036083401878026,0.6937381188821109,0.7463846086797546,0.6933520312537594,0.03670021910455251,0.47648107285376395
845.0,0.2509727626459144,0.7970749542961609,0.6717633455065761,0.5897219376987366,0.34518368268704025,0.6976762661370407,0.7506082506580606,0.6966210128706435,0.6449782918655446,0.47473901179749245
845.0,0.83852140077821,0.2340036563071298,0.6534286118343884,0.5726874106079944,0.33717589267715287,0.6812313803376365,0.7353888797566467,0.6850057989717245,0.03680583207239674,0.4893298462099068
705.0,0.1634241245136187,0.7385740402193784,0.545083978737033,0.43903717701648265,0.6197291279281978,0.517083274223294,0.6419005347270951,0.595711120386505,0.7943886376113807,0.6863495345842029
705.0,0.7879377431906616,0.15722120658135283,0.5490687053382026,0.4400210509890186,0.6290119510753431,0.5191034189246702,0.6454550531730717,0.600243815237984,0.01779344392163447,0.6913490641977563
705.0,0.16147859922178986,0.7385740402193784,0.5450507033583176,0.44345013396831606,0.623005720674517,0.5164590722088239,0.6418708118742708,0.5960803203673234,0.8000061651271508,0.6714504223509276
890.0,0.23346303501945526,0.8043875685557588,0.7142726418155045,0.5968767559247417,0.497758164994516,0.7025166690310682,0.7852894787094541,0.7044798761308081,0.6847470660256219,0.5217792749206845
890.0,0.23346303501945526,0.8043875685557588,0.7172175128318179,0.5935175939339783,0.5127069886142399,0.7018016739963115,0.78766184646935,0.7040041239751796,0.6847470660256219,0.5350201614047218
890.0,0.8482490272373542,0.21937842778793418,0.7062283190110556,0.5861530119130263,0.4994132803886169,0.6943963682791885,0.778789459677084,0.6952240676722864,0.03118897473199729,0.5373890639150457
1005.0,0.23929961089494162,0.8957952468007313,0.8982938049563678,0.6138243997678936,0.8087210302911774,0.7975712867073343,0.9268500805141285,0.8334848873799826,0.7463617339449751,0.7510858607412324
1005.0,0.9552529182879379,0.22486288848263256,0.9052400402632084,0.6197975727192235,0.8137974343350485,0.8024911334941126,0.9319511602307228,0.83886328983416,0.022209302504442086,0.7436918971256571
1005.0,0.2412451361867704,0.8793418647166362,0.8754003444001697,0.6132480587361469,0.7588227557763325,0.7892807490424174,0.9099225615922465,0.810079531568937,0.7290334415487459,0.7189096746173033
860.0,0.23540856031128404,0.8647166361974407,0.8273091033117321,0.5734035933680057,0.7808490326120316,0.7410129096325719,0.8737659600895388,0.7885147728084613,0.7296986797598819,0.7646607358471181
860.0,0.23540856031128404,0.8519195612431445,0.7946326814132052,0.5649562501062255,0.7185616540332198,0.7259412682650022,0.8487131389575794,0.7711919789610963,0.7193270112862604,0.7382499027842241
860.0,0.9182879377431907,0.2230347349177331,0.8268515668543952,0.5626798488586833,0.7837131021178467,0.7399460916442049,0.8734179459484134,0.7879046237275861,0.025125202229486762,0.7976962273164164
905.0,0.24513618677042803,0.8446069469835467,0.7648013043948456,0.6311845449081968,0.4941979643986554,0.7519704922684068,0.8254793139222129,0.7629716469931557,0.6934577054325016,0.5095850034156307
905.0,0.8891050583657589,0.22486288848263256,0.722799457611327,0.6022735902494252,0.4755351646803603,0.7160675273088382,0.792148181992591,0.7494965631762677,0.02854252105732083,0.5208158575078389
